SYNERGY	COMBINATION_ID	CELL_LINE	COMPOUND_A	COMPOUND_B	Target_A	Target_B	MAX_CONC_A	MAX_CONC_B	IC50_A	H_A	Einf_A	IC50_B	H_B	Einf_B	Avg_HBA	Var_HBA	Avg_cLogP	Var_cLogP	Avg_HBD	Var_HBD	Avg_Lipinski	Var_Lipinski	Avg_MW	Var_MW	PPI_Dis	Overlap_Neighbor	Overlap_CGN	Overlap_CM	Overlap_bp	Overlap_mf	Overlap_cc	Overlap_onco	Avg_exp	Var_exp	PPI_Dis_cnv	Overlap_Neighbor_cnv	Overlap_CGN_cnv	Overlap_CM_cnv	Overlap_bp_cnv	Overlap_mf_cnv	Overlap_cc_cnv	Overlap_onco_cnv	PPI_Dis_lof	Overlap_Neighbor_lof	Overlap_CGN_lof	Overlap_CM_lof	Overlap_bp_lof	Overlap_mf_lof	Overlap_cc_lof	Overlap_onco_lof	Target_lof
54.85981	AKT_1.BCL2L1	HCC1954	AKT.+	BCL2L1	AKT1,AKT1S1,AKT2,AKT3,AKTIP	BCL2L1	3	3	0.13800224	0.2968474	43.9310556	1.910247891	0.8508443	0	7.5	2.12132034355964	3.145	0.134350288425444	2.5	0.707106781186548	0.5	0.707106781186548	529.65	172.746186643874	2.4	0.0310880829015544	0	0	0.231578947368421	0.166666666666667	0.285714285714286	0.1	3.72416849154541	0.489869665632472	2.4	0.0310880829015544	0	0	0.231578947368421	0.166666666666667	0.285714285714286	0.1	1.91666666666667	0.429530201342282	0.837837837837838	0.0952380952380952	0.640845070422535	0.583333333333333	0.666666666666667	0.181818181818182	0
1.768877	AKT_1.BCL2L1	HCC70	AKT.+	BCL2L1	AKT1,AKT1S1,AKT2,AKT3,AKTIP	BCL2L1	3	3	0.090415956	2.8001541	2.60818403	0.003248405	0.1	78.0796305	7.5	2.12132034355964	3.145	0.134350288425444	2.5	0.707106781186548	0.5	0.707106781186548	529.65	172.746186643874	2.4	0.0310880829015544	0	0	0.231578947368421	0.166666666666667	0.285714285714286	0.1	3.97212158485147	0.852877648411729	2.4	0.0310880829015544	0	0	0.231578947368421	0.166666666666667	0.285714285714286	0.1	2	0.051150895140665	0.625	0	0.536764705882353	0.666666666666667	0.285714285714286	0.25	0
18.67458	AKT_1.BCL2L1	MCF7	AKT.+	BCL2L1	AKT1,AKT1S1,AKT2,AKT3,AKTIP	BCL2L1	3	3	0.232634265	2.1381548	86.61558194	0.17704523	0.4382804	19.59474044	7.5	2.12132034355964	3.145	0.134350288425444	2.5	0.707106781186548	0.5	0.707106781186548	529.65	172.746186643874	2.4	0.0310880829015544	0	0	0.231578947368421	0.166666666666667	0.285714285714286	0.1	3.87133627233759	0.746452727569162	2.16666666666667	0.208602150537634	0	0.5	0.622641509433962	0.705882352941177	0.722222222222222	0.4	2.1875	0.592731829573935	0	0.594594594594595	0.706214689265537	0.827586206896552	0.722222222222222	0.4375	0
-26.72691	AKT_1.BCL2L1	MDA-MB-468	AKT.+	BCL2L1	AKT1,AKT1S1,AKT2,AKT3,AKTIP	BCL2L1	3	3	0.095584334	10	76.43322239	0.259629903	3.0150586	73.48494049	7.5	2.12132034355964	3.145	0.134350288425444	2.5	0.707106781186548	0.5	0.707106781186548	529.65	172.746186643874	2.4	0.0310880829015544	0	0	0.231578947368421	0.166666666666667	0.285714285714286	0.1	4.14337455000273	0.558928509088451	2.4	0.0310880829015544	0	0	0.231578947368421	0.166666666666667	0.285714285714286	0.1	2	0.397163120567376	0	0.486486486486487	0.528925619834711	0.923076923076923	0.444444444444444	0.4	0
-2.339365	AKT_1.BCL2L1	T47D	AKT.+	BCL2L1	AKT1,AKT1S1,AKT2,AKT3,AKTIP	BCL2L1	3	3	3	0.3468108	72.86591562	0.044043765	0.7950743	28.51331673	7.5	2.12132034355964	3.145	0.134350288425444	2.5	0.707106781186548	0.5	0.707106781186548	529.65	172.746186643874	2.4	0.0310880829015544	0	0	0.231578947368421	0.166666666666667	0.285714285714286	0.1	3.88410012974807	0.667886384461918	2.4	0.0310880829015544	0	0	0.231578947368421	0.166666666666667	0.285714285714286	0.1	2.19047619047619	0.246887966804979	0.636363636363636	0.344827586206897	0.449152542372881	0.444444444444444	0.869565217391304	0.181818181818182	0
-2.710603	BCL2L1.MTOR_1	HCC1419	BCL2L1	MTOR	BCL2L1	MTOR	1	3	0.160451529	0.9186353	4.14597185	0.080640997	0.9479371	60.60283584	9	0	2.76	0.410121933088197	1.5	0.707106781186548	0.5	0.707106781186548	557.2	133.784603000495	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	5.27057873252619	0.732486737268584	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	1.25	0.813664596273292	0.222222222222222	0.666666666666667	0.862385321100917	0.884615384615385	0.944444444444444	0.333333333333333	0
32.77316	BCL2L1.MTOR_1	HCC1569	BCL2L1	MTOR	BCL2L1	MTOR	1	3	0.186072845	0.4549854	0	0.098668909	1.0751946	39.66782241	9	0	2.76	0.410121933088197	1.5	0.707106781186548	0.5	0.707106781186548	557.2	133.784603000495	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	4.89527458763602	0.787624350376483	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	2.08	0.881428571428571	0.695652173913043	0.876923076923077	0.912280701754386	0.945454545454545	0.966666666666667	0.971428571428571	0
62.07536	BCL2L1.MTOR_1	HCC1954	BCL2L1	MTOR	BCL2L1	MTOR	1	3	0.06219999	1.0256925	10.32731862	0.023027469	2.4676328	70.47325729	9	0	2.76	0.410121933088197	1.5	0.707106781186548	0.5	0.707106781186548	557.2	133.784603000495	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	4.62002302359689	0.55433436689362	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	1.5	0.725947521865889	0.815789473684211	0.181818181818182	0.75	0.666666666666667	0.75	0.333333333333333	0
7.439029	BCL2L1.MTOR_1	MCF7	BCL2L1	MTOR	BCL2L1	MTOR	1	3	0.061680182	0.9339844	5.04652955	0.041437451	10	79.82551243	9	0	2.76	0.410121933088197	1.5	0.707106781186548	0.5	0.707106781186548	557.2	133.784603000495	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	4.48054312180007	0.0536396350566662	1.75	0.463157894736842	0	0.652173913043478	0.824074074074074	0.785714285714286	0.8	0.714285714285714	1.9375	0.828877005347594	0	0.733333333333333	0.87218045112782	0.884615384615385	0.8	0.75	0
33.89171	BCL2L1.MTOR_1	MDA-MB-157	BCL2L1	MTOR	BCL2L1	MTOR	1	3	0.258991515	0.5886233	0	3e-04	0.1	77.66766928	9	0	2.76	0.410121933088197	1.5	0.707106781186548	0.5	0.707106781186548	557.2	133.784603000495	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	5.21621092825976	1.043339531257	1.5	0.348387096774194	0.125	0.25	0.584415584415584	0.904761904761905	0.966666666666667	NA	1.625	0.840366972477064	0.766666666666667	0.7	0.942222222222222	0.953488372093023	1	0.75	0
36.53315	BCL2L1.MTOR_1	MDA-MB-361	BCL2L1	MTOR	BCL2L1	MTOR	1	3	0.14547154	0.9251514	32.38031123	0.205472711	0.7142685	54.61687576	9	0	2.76	0.410121933088197	1.5	0.707106781186548	0.5	0.707106781186548	557.2	133.784603000495	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	4.58401005216755	0.0443328013458552	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	1.84	0.880555555555556	0.7	0.780487804878049	0.872881355932203	0.888888888888889	0.954545454545455	0.777777777777778	0
56.23353	BCL2L1.MTOR_1	MDA-MB-415	BCL2L1	MTOR	BCL2L1	MTOR	1	3	0.059965109	1.5616246	21.46959385	1.091914716	0.4694411	65.19742341	9	0	2.76	0.410121933088197	1.5	0.707106781186548	0.5	0.707106781186548	557.2	133.784603000495	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	4.98970127089576	0.467682872322377	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	1.5	0.308724832214765	0	NA	0.155555555555556	0	0.25	0.6	0
2.610545	BCL2L1.MTOR_1	T47D	BCL2L1	MTOR	BCL2L1	MTOR	1	3	0.074959784	0.9710652	19.14013027	0.037639135	1.4405554	84.87060938	9	0	2.76	0.410121933088197	1.5	0.707106781186548	0.5	0.707106781186548	557.2	133.784603000495	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	4.74502174994558	0.080005578859892	2	0.00943396226415094	0	NA	0.024390243902439	0	0.25	NA	1.88888888888889	0.509433962264151	0.583333333333333	0.526315789473684	0.5	0.5	0.904761904761905	0.333333333333333	0
31.33833	BCL2L1.PIK3C	CAMA-1	BCL2L1	PIK3C.+	BCL2L1	PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	3	3	1.192237492	10	31.29324836	1	0	100	9.5	0.707106781186548	2.84	0.29698484809835	1.5	0.707106781186548	1	0	582.7	97.7221571599808	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	4.9246822656159	1.77777030689347	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	2.11111111111111	0.0431654676258993	0.204081632653061	0	0.607843137254902	0.6	0.333333333333333	0.1	0
42.93897	BCL2L1.PIK3C	HCC1187	BCL2L1	PIK3C.+	BCL2L1	PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	3	3	0.321926044	1.0492901	11.22563531	0.016148778	0.2860604	50.41963922	9.5	0.707106781186548	2.84	0.29698484809835	1.5	0.707106781186548	1	0	582.7	97.7221571599808	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	5.12589754758771	2.24876649467783	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	2.55555555555556	0.039568345323741	0	0	0.106060606060606	0	0.25	0.05	0
-35.29034	BCL2L1.PIK3C	HCC1395	BCL2L1	PIK3C.+	BCL2L1	PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	3	3	0.56076823	0.322064	0	0.001376845	9.4131296	73.63999998	9.5	0.707106781186548	2.84	0.29698484809835	1.5	0.707106781186548	1	0	582.7	97.7221571599808	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	4.62901523568023	1.88528237846543	2.5	0.256338028169014	0	0.454545454545455	0.684615384615385	0.647058823529412	0.857142857142857	0.217391304347826	2.4	0.310526315789474	0	0.513513513513513	0.72027972027972	0.769230769230769	0.961538461538462	0.307692307692308	0
34.69914	BCL2L1.PIK3C	HCC1569	BCL2L1	PIK3C.+	BCL2L1	PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	3	3	0.963147867	0.502882	0	0.072234694	0.7944569	33.53351635	9.5	0.707106781186548	2.84	0.29698484809835	1.5	0.707106781186548	1	0	582.7	97.7221571599808	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	5.42549258930496	2.20055596879565	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	2.21764705882353	0.738095238095238	0.296296296296296	0.76	0.866666666666667	0.896551724137931	1	0.693877551020408	0
-49.92337	BCL2L1.PIK3C	HCC70	BCL2L1	PIK3C.+	BCL2L1	PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	3	3	0.065216931	0.1	3.23836737	0.00056706	0.1345482	0	9.5	0.707106781186548	2.84	0.29698484809835	1.5	0.707106781186548	1	0	582.7	97.7221571599808	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	5.11241562230474	2.0351764170861	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	2.11111111111111	0.0431654676258993	0.204081632653061	0	0.607843137254902	0.6	0.333333333333333	0.1	0
40.40864	BCL2L1.PIK3C	MDA-MB-157	BCL2L1	PIK3C.+	BCL2L1	PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	3	3	0.587512471	0.7398923	49.41575379	3e-04	0.1	75.0420409	9.5	0.707106781186548	2.84	0.29698484809835	1.5	0.707106781186548	1	0	582.7	97.7221571599808	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	4.69227921157657	1.61087779853585	2.11111111111111	0.180952380952381	0.02	0.125	0.47	0.791666666666667	0.966666666666667	0	2	0.671033478893741	0.442307692307692	0.5	0.894514767932489	0.891304347826087	1	0.142857142857143	0
51.03849	BCL2L1.PIK3C	MDA-MB-415	BCL2L1	PIK3C.+	BCL2L1	PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	3	3	2.265453832	1.2784221	0	0.332035966	0.4828397	73.51217181	9.5	0.707106781186548	2.84	0.29698484809835	1.5	0.707106781186548	1	0	582.7	97.7221571599808	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	5.11908144567457	1.80089270150617	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	2.05555555555556	0.157051282051282	0	0	0.0923076923076923	0	NA	0.136363636363636	0
-15.56534	BCL2L1.PIK3C	MDA-MB-468	BCL2L1	PIK3C.+	BCL2L1	PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG	3	3	2.246117661	1.2775293	0	2.79829453	0.3572876	47.94935379	9.5	0.707106781186548	2.84	0.29698484809835	1.5	0.707106781186548	1	0	582.7	97.7221571599808	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	4.86747613264677	1.77024952524984	2.375	0.014760147601476	0	0	0.0317460317460317	0	NA	0	1.83333333333333	0.473568281938326	0	0.461538461538462	0.463157894736842	0.857142857142857	0.6	0.208333333333333	0
15.82581	BRAF_M2.MAP2K_1	CAMA-1	BRAF_V600E	MAP2K1,MAP2K2	BRAF_V600E	MAP2K1,MAP2K2	3	3	3	0.3932891	71.15963267	3	0.3675118	58.96374424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.0808080808080808	0.416666666666667	NA	0.939393939393939	0.642857142857143	1	0.666666666666667	0
2.739398	BRAF_M2.MAP2K_1	EVSA-T	BRAF_V600E	MAP2K1,MAP2K2	BRAF_V600E	MAP2K1,MAP2K2	3	0.1	3	0.1193941	73.90826896	0.1	0.3177125	73.9792447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13333333333333	0.696428571428571	0.416666666666667	0.923076923076923	0.939393939393939	0.705882352941177	1	0.909090909090909	0
58.33042	BRAF_M2.MAP2K_1	HCC1187	BRAF_V600E	MAP2K1,MAP2K2	BRAF_V600E	MAP2K1,MAP2K2	3	3	3	0.5658762	38.44513504	1	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.0714285714285714	NA	NA	0.5	NA	1	0.5	0
71.11819	BRAF_M2.MAP2K_1	HCC1419	BRAF_V600E	MAP2K1,MAP2K2	BRAF_V600E	MAP2K1,MAP2K2	3	3	1.050990707	0.6437888	55.35125074	3	0.7290686	60.67702856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33333333333333	0.837606837606838	0.125	0.947368421052632	0.969072164948454	0.821428571428571	1	0.5	0
24.46243	BRAF_M2.MAP2K_1	HCC1569	BRAF_V600E	MAP2K1,MAP2K2	BRAF_V600E	MAP2K1,MAP2K2	3	3	3e-04	0.1	72.40113494	0.004632136	0.2312904	65.08473665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09090909090909	0.895348837209302	0.533333333333333	0.982758620689655	0.987341772151899	0.912280701754386	1	0.971428571428571	0
85.6308	BRAF_M2.MAP2K_1	MDA-MB-436	BRAF_V600E	MAP2K1,MAP2K2	BRAF_V600E	MAP2K1,MAP2K2	3	3	1	0	100	1.625754376	2.3749876	72.62463969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	0.9155672823219	0.125	0.952380952380952	0.972222222222222	0.868421052631579	1	0.8	0
82.21023	BRAF_M2.MAP2K_1	MDA-MB-453	BRAF_V600E	MAP2K1,MAP2K2	BRAF_V600E	MAP2K1,MAP2K2	3	3	1.003520915	10	88.59978677	3	0.9619627	67.31247174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33333333333333	0.534031413612565	NA	0.947368421052632	0.821428571428571	0.166666666666667	1	0.5	0
110.0426	BRAF_M2.MAP2K_1	MDA-MB-468	BRAF_V600E	MAP2K1,MAP2K2	BRAF_V600E	MAP2K1,MAP2K2	3	3	0.167283874	0.5630047	79.90321401	0.453331959	2.6443843	52.06167971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	0.714765100671141	NA	0.947368421052632	0.914893617021277	0.923076923076923	1	0.833333333333333	0
15.15309	BRAF_M2.MAP2K_1	T47D	BRAF_V600E	MAP2K1,MAP2K2	BRAF_V600E	MAP2K1,MAP2K2	3	3	0.831809822	0.7208278	69.9298411	0.977072961	2.6412161	80.55054839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	0.56020942408377	0.333333333333333	0.909090909090909	0.894736842105263	0.375	1	0.5	0
72.17994	BRAF_M2.MAP2K_3	A549	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.012641781	1.1560554	6.14699782	3	10	65.20000689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.875	0.311827956989247	NA	0.384615384615385	0.747899159663866	0.611111111111111	1	0.277777777777778	1.81818181818182	0.640471512770137	0.024390243902439	0.465116279069767	0.80672268907563	0.96969696969697	1	0.368421052631579	0
30.27155	BRAF_M2.MAP2K_3	BT-20	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.003411947	0.5274643	67.6512679	1.06818568	2.0282185	78.52672667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.25	0.0050251256281407	0.428571428571429	0.0740740740740741	0.0350877192982456	NA	NA	0.0714285714285714	0
69.60122	BRAF_M2.MAP2K_3	Calu-3	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.155112681	0.701896	0	1	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
100.7365	BRAF_M2.MAP2K_3	DMS-114	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.165001855	0.555248	0	3	0.5653785	30.62164251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77777777777778	0.780952380952381	0.0697674418604651	0.564102564102564	0.839285714285714	0.783783783783784	1	0.142857142857143	0
-16.95827	BRAF_M2.MAP2K_3	EVSA-T	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	0.1	0.007778913	0.1	68.31563289	0.1	0.2399212	63.83422167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36666666666667	0.527027027027027	0.212765957446809	0.352941176470588	0.645833333333333	0.545454545454545	1	0.434782608695652	0
14.6339	BRAF_M2.MAP2K_3	HCC1569	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.3	0.3520697	38.10997515	0.015350054	0.4407441	65.1430893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22916666666667	0.795865633074935	0.30188679245283	0.826086956521739	0.951219512195122	0.866666666666667	1	0.739130434782609	0
21.29198	BRAF_M2.MAP2K_3	MDA-MB-157	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.173057615	0.2197455	0	1.438426523	0.2735638	42.90651889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.875	0.217213114754098	0.024390243902439	0.107142857142857	0.463917525773196	0.655172413793103	1	NA	1.93333333333333	0.743089430894309	0.383333333333333	0.538461538461538	0.954954954954955	0.836734693877551	1	0.1875	0
59.04679	BRAF_M2.MAP2K_3	MDA-MB-436	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.046794213	0.9521126	70.24620849	0.52404971	1.5550659	76.83242882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77777777777778	0.83313325330132	0.0476190476190476	0.526315789473684	0.860655737704918	0.804878048780488	1	0.235294117647059	0
95.24409	BRAF_M2.MAP2K_3	MDA-MB-453	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.072312474	1.566113	26.5371895	1.30996117	10	87.29679978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.25	0.344594594594595	NA	0.461538461538462	0.302631578947368	0.0909090909090909	0.933333333333333	0.0714285714285714	0
61.87433	BRAF_M2.MAP2K_3	NCI-H1299	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.006957615	0.6164439	6.45667406	3	1.0772197	18.87812552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
9.590594	BRAF_M2.MAP2K_3	NCI-H1437	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.005212245	0.2878306	0	3	0.1	60.4799193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22222222222222	0.344709897610922	0.166666666666667	0.384615384615385	0.747899159663866	0.611111111111111	1	0.315789473684211	2.33333333333333	0.470914127423823	0.183673469387755	0.5	0.8046875	0.631578947368421	1	0.380952380952381	0
36.30788	BRAF_M2.MAP2K_3	NCI-H1703	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	1	0.3	0.2491917	29.12414135	0.104290893	1.7876139	21.77612961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.125	0.177966101694915	NA	0.2	0.212121212121212	0.375	1	0.434782608695652	0
43.42115	BRAF_M2.MAP2K_3	NCI-H1793	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.002611377	0.4234972	15.77893979	3	1.1229202	41.09731574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11538461538462	0.80969696969697	0.166666666666667	0.76271186440678	0.881118881118881	0.8	1	0.4	0
-3.907671	BRAF_M2.MAP2K_3	NCI-H2170	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.3	0.2831995	26.88542267	0.000351302	0.1	92.37039092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.875	0.311827956989247	NA	0.384615384615385	0.747899159663866	0.611111111111111	1	0.277777777777778	1.875	0.311827956989247	NA	0.384615384615385	0.747899159663866	0.611111111111111	1	0.277777777777778	0
75.28513	BRAF_M2.MAP2K_3	NCI-H3122	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.00573492	0.6151613	0	2.673238296	0.7353728	5.63418238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.875	0.311827956989247	NA	0.384615384615385	0.747899159663866	0.611111111111111	1	0.277777777777778	1.875	0.311827956989247	NA	0.384615384615385	0.747899159663866	0.611111111111111	1	0.277777777777778	0
104.7569	BRAF_M2.MAP2K_3	NCI-H520	BRAF_V600E	MAP2K.+	BRAF_V600E	MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K4P1,MAP2K5,MAP2K6,MAP2K7	0.3	3	0.073056106	3.2201224	82.00749108	1	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72222222222222	0.737942122186495	0.0476190476190476	0.653061224489796	0.908496732026144	0.846153846153846	1	0.315789473684211	0
